Petfinder-ID,Name,Size,Gender,Age,Color,Breed,Category_x,Intelligence-Ranking_x,Intelligence-Category_x,Size-Category_x,Longevity_x,Total-Cost($)_x,Purchase-Cost($)_x,Food-Cost($)_x,Category_y,Intelligence-Ranking_y,Intelligence-Category_y,Size-Category_y,Longevity_y,Total-Cost($)_y,Purchase-Cost($)_y,Food-Cost($)_y,Cost-Category_x,Category,Intelligence-Ranking,Intelligence-Category,Size-Category,Longevity,Total-Cost($),Purchase-Cost($),Food-Cost($),Cost-Category_y
69804433,Wednesday Week,Large,Female,Baby,White,Siberian Husky,Working,45,Average,Medium,12.58,19043,650,5035,Working,45,Average,Medium,12.58,19043,650,5035,High-End,Working,45,Average,Medium,12.58,19043,650,5035,Budget
69804434,Hocus Soho,Large,Female,Adult,Yellow,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69804435,Thursday Week,Large,Male,Baby,White,Siberian Husky,Working,45,Average,Medium,12.58,19043,650,5035,Working,45,Average,Medium,12.58,19043,650,5035,High-End,Working,45,Average,Medium,12.58,19043,650,5035,Budget
69804463,Cookie,Large,Female,Young,Apricot,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69804465,Ivy(137453),Large,Female,Young,Black,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69804491,Goose,Large,Male,Young,Black,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69804508,Sami,Medium,Female,Young,Black,Siberian Husky,Working,45,Average,Medium,12.58,19043,650,5035,Working,45,Average,Medium,12.58,19043,650,5035,High-End,Working,45,Average,Medium,12.58,19043,650,5035,Budget
69804530,Barney,Small,Male,Baby,White,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69804531,Fred,Small,Male,Baby,White,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69804538,Pongo,Medium,Male,Senior,Gray,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69804544,Salem,Large,Male,Adult,Bicolor,Rottweiler,Working,9,Brightest,Large,9.11,16395,1118,5549,Working,9,Brightest,Large,9.11,16395,1118,5549,Mid-Price,Working,9,Brightest,Large,9.11,16395,1118,5549,Saver
69804546,Sami,Medium,Female,Young,Black,Siberian Husky,Working,45,Average,Medium,12.58,19043,650,5035,Working,45,Average,Medium,12.58,19043,650,5035,High-End,Working,45,Average,Medium,12.58,19043,650,5035,Budget
69804556,Turkey,Small,Male,Adult,Brown,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69804558,Dylan ,Large,Male,Young,Bicolor,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69804560,Sami,Medium,Female,Young,Black,Siberian Husky,Working,45,Average,Medium,12.58,19043,650,5035,Working,45,Average,Medium,12.58,19043,650,5035,High-End,Working,45,Average,Medium,12.58,19043,650,5035,Budget
69804561,Andy,Large,Male,Baby,Brindle,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69804565,Bowman,Large,Male,Adult,Yellow,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69804566,Tinkerbelle aka Willow,Medium,Female,Adult,Brindle,Plott,Hound,54,Average,Medium,10.793529411764707,19272,602,4852,Hound,54,Average,Medium,10.793529411764707,19272,602,4852,High-End,Hound,54,Average,Medium,10.793529411764707,19272,602,4852,Budget
69804568,Cinnamon,Large,Female,Baby,Brindle,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69804569,Dunkin,Small,Male,Young,Gray,Poodle,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,High-End,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Budget
69804583,Oliver,Large,Male,Young,White,Poodle,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,High-End,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Budget
69804584,MOLLY MAE,Medium,Female,Young,Yellow,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69804597,Moonstone,Large,Male,Baby,Black,Golden Retriever,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Sporting,4,Brightest,Medium,12.04,18571,958,4819,High-End,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Budget
69804613,Rico ,Medium,Male,Baby,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69804620,Lexie,Medium,Female,Young,White,Samoyed,Working,33,Above-Average,Medium,12.44,21951,1162,7577,Working,33,Above-Average,Medium,12.44,21951,1162,7577,High-End,Working,33,Above-Average,Medium,12.44,21951,1162,7577,High-End
69804622,Quartz,Large,Male,Baby,Brindle,Golden Retriever,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Sporting,4,Brightest,Medium,12.04,18571,958,4819,High-End,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Budget
69804625,Daisy,Large,Female,Adult,White,English Foxhound,Hound,46,Average,Large,10.793529411764707,15161,655,4688,Hound,46,Average,Large,10.793529411764707,15161,655,4688,Mid-Price,Hound,46,Average,Large,10.793529411764707,15161,655,4688,Saver
69804630,Chopper ,Small,Female,Baby,Brindle,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69804633,Oakley ,Large,Female,Baby,Brindle,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69804666,Koda,Small,Male,Baby,Bicolor,Dachshund,Hound,49,Average,Small,12.63,17350,423,3517,Hound,49,Average,Small,12.63,17350,423,3517,Mid-Price,Hound,49,Average,Small,12.63,17350,423,3517,Saver
69804668,MYRA,Large,Female,Young,Bicolor,Rottweiler,Working,9,Brightest,Large,9.11,16395,1118,5549,Working,9,Brightest,Large,9.11,16395,1118,5549,Mid-Price,Working,9,Brightest,Large,9.11,16395,1118,5549,Saver
69804719,SAMANTHA,Medium,Female,Baby,White,Boxer,Working,48,Average,Medium,8.81,13641,700,3526,Working,48,Average,Medium,8.81,13641,700,3526,Budget,Working,48,Average,Medium,8.81,13641,700,3526,Mid-Price
69804721,STRAWBERRY,Medium,Female,Baby,Black,Chinese Shar Pei,Non-Sporting,51,Average,Medium,10.975999999999999,15294,840,3790,Non-Sporting,51,Average,Medium,10.975999999999999,15294,840,3790,Mid-Price,Non-Sporting,51,Average,Medium,10.975999999999999,15294,840,3790,Saver
69804727,Cheyenne,Medium,Female,Young,Brindle,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69804729,MERLOT,Large,Female,Young,Red,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69804730,JANGO,Medium,Female,Senior,Bicolor,Rottweiler,Working,9,Brightest,Large,9.11,16395,1118,5549,Working,9,Brightest,Large,9.11,16395,1118,5549,Mid-Price,Working,9,Brightest,Large,9.11,16395,1118,5549,Saver
69804741,Carlie,Small,Female,Baby,White,Maltese,Toy,59,Fair,Small,12.25,16073,650,2410,Toy,59,Fair,Small,12.25,16073,650,2410,Mid-Price,Toy,59,Fair,Small,12.25,16073,650,2410,Saver
69804775,Wanda,Large,Female,Adult,Black,Giant Schnauzer,Working,28,Above-Average,Large,10.0,21307,810,9838,Working,28,Above-Average,Large,10.0,21307,810,9838,High-End,Working,28,Above-Average,Large,10.0,21307,810,9838,High-End
69804803,Lulu Belle,Large,Female,Adult,White,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69804805,London,Large,Female,Adult,Apricot,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69804810,Omar,Large,Male,Baby,Yellow,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69804811,Jojo,Medium,Female,Adult,Yellow,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69804831,Luna,Medium,Female,Adult,White,Siberian Husky,Working,45,Average,Medium,12.58,19043,650,5035,Working,45,Average,Medium,12.58,19043,650,5035,High-End,Working,45,Average,Medium,12.58,19043,650,5035,Budget
69804845,Ryland,Large,Male,Adult,Brown,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69804849,Nosey,Large,Male,Adult,Tricolor,American Foxhound,Hound,46,Average,Medium,10.793529411764707,19272,757,4852,Hound,46,Average,Medium,10.793529411764707,19272,757,4852,High-End,Hound,46,Average,Medium,10.793529411764707,19272,757,4852,Budget
69804854,Steal,Small,Male,Baby,Black,Siberian Husky,Working,45,Average,Medium,12.58,19043,650,5035,Working,45,Average,Medium,12.58,19043,650,5035,High-End,Working,45,Average,Medium,12.58,19043,650,5035,Budget
69804855,Dell,Small,Male,Young,Black,Dalmatian,Non-Sporting,39,Above-Average,Medium,11.27,17194,695,4511,Non-Sporting,39,Above-Average,Medium,11.27,17194,695,4511,Mid-Price,Non-Sporting,39,Above-Average,Medium,11.27,17194,695,4511,Saver
69804856,Rusty,Large,Male,Adult,Brown,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69804860,London,Large,Female,Adult,Apricot,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69804863,Lt. Ham,Medium,Male,Young,Gray,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69804866,Flash,Large,Male,Young,Bicolor,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69804870,Maverick,Medium,Male,Adult,Apricot,Australian Cattle Dog,Herding,10,Brightest,Medium,11.67,17607,530,4671,Herding,10,Brightest,Medium,11.67,17607,530,4671,Mid-Price,Herding,10,Brightest,Medium,11.67,17607,530,4671,Saver
69804881,Morticia,Medium,Female,Young,Brindle,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69804901,Bodhi,Large,Male,Adult,Yellow,Golden Retriever,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Sporting,4,Brightest,Medium,12.04,18571,958,4819,High-End,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Budget
69804935,SAMI,Small,Female,Senior,Black,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69804937,London,Large,Female,Adult,Apricot,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69804940,Babette,Medium,Female,Adult,Gray,Poodle,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,High-End,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Budget
69804957,London,Large,Female,Adult,Apricot,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69804974,Mike,Small,Male,Baby,White,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69804975,Molly,Small,Female,Baby,White,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69804990,Cindy Lou Who,Small,Female,Baby,Gray,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69804991,Betty Lou,Small,Female,Baby,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69804994,Tinsel,Small,Female,Baby,Yellow,Poodle,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,High-End,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Budget
69804995,Max,Small,Male,Baby,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69804996,The Grinch,Small,Male,Baby,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69804997,Martha May,Small,Female,Baby,Brown,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69805017,Denali,Medium,Male,Young,Black,Siberian Husky,Working,45,Average,Medium,12.58,19043,650,5035,Working,45,Average,Medium,12.58,19043,650,5035,High-End,Working,45,Average,Medium,12.58,19043,650,5035,Budget
69805018,Luna,Medium,Female,Young,White,Siberian Husky,Working,45,Average,Medium,12.58,19043,650,5035,Working,45,Average,Medium,12.58,19043,650,5035,High-End,Working,45,Average,Medium,12.58,19043,650,5035,Budget
69805019,Tacoma,Medium,Male,Young,Black,Siberian Husky,Working,45,Average,Medium,12.58,19043,650,5035,Working,45,Average,Medium,12.58,19043,650,5035,High-End,Working,45,Average,Medium,12.58,19043,650,5035,Budget
69805021,Hercules (Large breed puppy),Large,Male,Baby,Brindle,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69805023,Snap  Lulu Litter,Small,Male,Baby,Yellow,Dachshund,Hound,49,Average,Small,12.63,17350,423,3517,Hound,49,Average,Small,12.63,17350,423,3517,Mid-Price,Hound,49,Average,Small,12.63,17350,423,3517,Saver
69805024,Fred,Large,Male,Baby,Apricot,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69805029,Lawrence 23-11-091,Medium,Male,Adult,White,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69805030,Berry 23-11-063,Medium,Female,Young,Black,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69805031,Ruby 23-11-077,Medium,Female,Adult,Brindle,American English Coonhound,Hound,54,Average,Large,11.5,15161,283,4688,Hound,54,Average,Large,11.5,15161,283,4688,Mid-Price,Hound,54,Average,Large,11.5,15161,283,4688,Saver
69805034,Lucian 23-11-066,Large,Male,Baby,Black,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69805043,Bubby,Medium,Male,Young,Black,Shiba Inu,Non-Sporting,46,Average,Small,7.0,18948,890,4119,Non-Sporting,46,Average,Small,7.0,18948,890,4119,High-End,Non-Sporting,46,Average,Small,7.0,18948,890,4119,Budget
69805053,Jeff Bezos,Small,Male,Adult,White,Maltese,Toy,59,Fair,Small,12.25,16073,650,2410,Toy,59,Fair,Small,12.25,16073,650,2410,Mid-Price,Toy,59,Fair,Small,12.25,16073,650,2410,Saver
69805074,Bubby,Medium,Male,Young,Black,Shiba Inu,Non-Sporting,46,Average,Small,7.0,18948,890,4119,Non-Sporting,46,Average,Small,7.0,18948,890,4119,High-End,Non-Sporting,46,Average,Small,7.0,18948,890,4119,Budget
69805094,Jake,Medium,Male,Adult,Red,Ibizan Hound,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Mid-Price,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Saver
69805100,Butter Lulu litter,Small,Male,Baby,Yellow,Dachshund,Hound,49,Average,Small,12.63,17350,423,3517,Hound,49,Average,Small,12.63,17350,423,3517,Mid-Price,Hound,49,Average,Small,12.63,17350,423,3517,Saver
69805102,Bubby,Medium,Male,Young,Black,Shiba Inu,Non-Sporting,46,Average,Small,7.0,18948,890,4119,Non-Sporting,46,Average,Small,7.0,18948,890,4119,High-End,Non-Sporting,46,Average,Small,7.0,18948,890,4119,Budget
69805142,Izzy,Large,Female,Adult,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69805153,Salem,Large,Male,Young,Black,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69805168,Peggy Sue!! Loves you!!,Medium,Female,Young,Tricolor,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69805174,Teddy ,Large,Male,Young,White,Golden Retriever,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Sporting,4,Brightest,Medium,12.04,18571,958,4819,High-End,Sporting,4,Brightest,Medium,12.04,18571,958,4819,Budget
69805200,Thursday,Medium,Female,Baby,Brindle,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69805201,Serenity,Small,Female,Adult,White,Shiba Inu,Non-Sporting,46,Average,Small,7.0,18948,890,4119,Non-Sporting,46,Average,Small,7.0,18948,890,4119,High-End,Non-Sporting,46,Average,Small,7.0,18948,890,4119,Budget
69805202,Valencia,Large,Female,Adult,Black,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69805205,Bella,Medium,Female,Adult,Black,Ibizan Hound,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Mid-Price,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Saver
69805214,Augustus,Large,Male,Adult,White,Bulldog,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Budget,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Mid-Price
69805231,Emma,Large,Female,Adult,Brown,Ibizan Hound,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Mid-Price,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Saver
69805240,Casper,Medium,Male,Baby,Tricolor,Border Collie,Herding,1,Brightest,Medium,12.52,17404,623,3486,Herding,1,Brightest,Medium,12.52,17404,623,3486,Mid-Price,Herding,1,Brightest,Medium,12.52,17404,623,3486,Saver
69805241,Ella,Small,Female,Adult,White,Shih Tzu,Toy,70,Low,Small,13.2,18264,583,3675,Toy,70,Low,Small,13.2,18264,583,3675,High-End,Toy,70,Low,Small,13.2,18264,583,3675,Budget
69805249,Peanut  Lulu litter,Small,Male,Baby,Apricot,Dachshund,Hound,49,Average,Small,12.63,17350,423,3517,Hound,49,Average,Small,12.63,17350,423,3517,Mid-Price,Hound,49,Average,Small,12.63,17350,423,3517,Saver
69805276,Chip Lulu Litter,Small,Male,Baby,Black,Dachshund,Hound,49,Average,Small,12.63,17350,423,3517,Hound,49,Average,Small,12.63,17350,423,3517,Mid-Price,Hound,49,Average,Small,12.63,17350,423,3517,Saver
69805308,Ginger Spice,Medium,Female,Young,Apricot,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69805322,Chocolate Lulu litter,Small,Female,Baby,Tricolor,Dachshund,Hound,49,Average,Small,12.63,17350,423,3517,Hound,49,Average,Small,12.63,17350,423,3517,Mid-Price,Hound,49,Average,Small,12.63,17350,423,3517,Saver
69805327,Josie,Medium,Female,Baby,Brindle,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69805398,Ginger Lulu Litter,Small,Female,Baby,Sable,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69805404,Cane corso,Large,Female,Baby,Black,American English Coonhound,Hound,54,Average,Large,11.5,15161,283,4688,Hound,54,Average,Large,11.5,15161,283,4688,Mid-Price,Hound,54,Average,Large,11.5,15161,283,4688,Saver
69805406,Slim Jim,Medium,Male,Young,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69805407,Figgy,Medium,Male,Adult,Brown,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69805451,Paris,Medium,Female,Adult,Yellow,Basenji,Hound,79,Low,Medium,13.58,19125,940,3781,Hound,79,Low,Medium,13.58,19125,940,3781,High-End,Hound,79,Low,Medium,13.58,19125,940,3781,Budget
69805455,Midnight,Large,Male,Senior,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69805457,Sheka,Medium,Female,Adult,Black,Australian Cattle Dog,Herding,10,Brightest,Medium,11.67,17607,530,4671,Herding,10,Brightest,Medium,11.67,17607,530,4671,Mid-Price,Herding,10,Brightest,Medium,11.67,17607,530,4671,Saver
69805464,Oreo,Large,Male,Adult,Bicolor,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69805476,Elsa,Medium,Female,Baby,Tricolor,Australian Cattle Dog,Herding,10,Brightest,Medium,11.67,17607,530,4671,Herding,10,Brightest,Medium,11.67,17607,530,4671,Mid-Price,Herding,10,Brightest,Medium,11.67,17607,530,4671,Saver
69805477,Stella,Medium,Female,Baby,Tricolor,Australian Cattle Dog,Herding,10,Brightest,Medium,11.67,17607,530,4671,Herding,10,Brightest,Medium,11.67,17607,530,4671,Mid-Price,Herding,10,Brightest,Medium,11.67,17607,530,4671,Saver
69805478,Anna,Medium,Female,Baby,Tricolor,Australian Cattle Dog,Herding,10,Brightest,Medium,11.67,17607,530,4671,Herding,10,Brightest,Medium,11.67,17607,530,4671,Mid-Price,Herding,10,Brightest,Medium,11.67,17607,530,4671,Saver
69805480,Zima,Large,Female,Adult,White,Great Pyrenees,Working,64,Fair,Large,10.0,16102,503,5484,Working,64,Fair,Large,10.0,16102,503,5484,Mid-Price,Working,64,Fair,Large,10.0,16102,503,5484,Saver
69805515,Athena,Large,Female,Baby,Tricolor,Ibizan Hound,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Mid-Price,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Saver
69805516,Juno,Large,Female,Adult,Red,Basenji,Hound,79,Low,Medium,13.58,19125,940,3781,Hound,79,Low,Medium,13.58,19125,940,3781,High-End,Hound,79,Low,Medium,13.58,19125,940,3781,Budget
