id,name,type,size,gender,age,colors_primary,colors_secondary,breeds
69815077,Rocky,Dog,Small,Male,Young,null,null,Basenji
69815066,Harley Melba,Dog,Small,Male,Adult,White / Cream,null,Chinese Crested Dog
69815063,Hermey,Dog,Small,Male,Baby,Yellow / Tan / Blond / Fawn,null,Chihuahua
69815060,Emilia,Dog,Medium,Female,Young,Red / Chestnut / Orange,White / Cream,Husky
69815049,Clarice,Dog,Small,Female,Baby,Red / Chestnut / Orange,null,Chihuahua
69815037,Anna ,Dog,Large,Female,Adult,Gray / Blue / Silver,White / Cream,Sheepadoodle
69815028,**ISABELLA**,Dog,Small,Female,Baby,null,null,Pug
69815026,Rivi,Dog,Medium,Female,Adult,null,null,Shepherd
69815027,Hamlet,Dog,Medium,Male,Adult,null,null,Pit Bull Terrier
69815021,Catalina ,Dog,Large,Female,Baby,Brindle,White / Cream,Terrier
69815019,Cobbler,Dog,Large,Male,Baby,null,null,Mixed Breed
69815017,Aries (Dallas),Dog,Small,Male,Adult,Red / Chestnut / Orange,White / Cream,Australian Shepherd
69815018,Kioki,Dog,Small,Female,Senior,Black,White / Cream,Shih Tzu
69815013,Atticus,Dog,Large,Male,Young,Tricolor (Brown/ Black/ & White),Bicolor,German Shepherd Dog
69815008,Channing ,Dog,Large,Male,Baby,Black,White / Cream,Terrier
69815003,Clifford,Dog,Large,Male,Young,null,null,Mixed Breed
69815001,Elliott,Dog,Medium,Male,Young,null,null,Border Collie
69814998,Duke,Dog,Large,Male,Adult,White / Cream,null,Poodle
69814995,Bruno,Dog,Small,Male,Young,White / Cream,null,Shih Tzu
69814994,Marnie,Dog,Small,Female,Adult,null,null,Terrier
69814986,Sedona,Dog,Small,Female,Young,White / Cream,Black,Labrador Retriever
69814985,Scotty,Dog,Medium,Male,Adult,Black,null,Boxer
69814980,Vixen ,Dog,Medium,Male,Baby,Black,Tricolor (Brown/ Black/ & White),Husky
69814981,Hazel,Dog,Medium,Female,Adult,null,null,Labrador Retriever
69814975,Baloo,Dog,Medium,Male,Adult,Gray / Blue / Silver,White / Cream,Pit Bull Terrier
69814973,Nora,Dog,Large,Female,Adult,Tricolor (Brown/ Black/ & White),null,Mixed Breed
69814967,Buttercup,Dog,Medium,Female,Adult,null,null,Mixed Breed
69814964,Benji,Dog,Medium,Male,Adult,null,null,Cattle Dog
69814965,Snowflake,Dog,Small,Female,Baby,null,null,Pit Bull Terrier
69814960,Sunday,Dog,Large,Female,Young,null,null,Mixed Breed
69814958,Flo,Dog,Medium,Female,Adult,Bicolor,null,Shepherd
69814957,Lois,Dog,Medium,Female,Adult,null,null,Mixed Breed
69814951,Bailey,Dog,Medium,Female,Adult,Yellow / Tan / Blond / Fawn,null,Mixed Breed
69814948,Ziggy,Dog,Medium,Male,Adult,Black,null,Brittany Spaniel
69814947,Peppermint Patty,Dog,Medium,Female,Adult,Brown / Chocolate,White / Cream,Boxer
69814943,Nicholas,Dog,Large,Male,Adult,Black,Yellow / Tan / Blond / Fawn,Great Pyrenees
69814940,Molly,Dog,Medium,Female,Adult,Bicolor,null,Beagle
69814941,Sami,Dog,Medium,Female,Baby,Yellow / Tan / Blond / Fawn,null,Labrador Retriever
69814937,Chico,Dog,Large,Male,Adult,null,null,American Bully
69814930,Rudy ,Dog,Small,Male,Young,Apricot / Beige,Yellow / Tan / Blond / Fawn,Puggle
69814928,Franklin,Dog,Medium,Male,Adult,Brindle,null,American Bulldog
69814926,Tripp,Dog,Medium,Male,Baby,Brindle,Black,Labrador Retriever
69814924,Stacy,Dog,Large,Female,Baby,null,null,Collie
69814871,Noel ,Dog,Small,Female,Young,Golden,null,Silky Terrier
69814914,Chloe,Dog,Medium,Female,Baby,Tricolor (Brown/ Black/ & White),null,Labrador Retriever
69814877,Ruger Tegge,Dog,Large,Male,Adult,null,null,Labrador Retriever
69814874,Amelia,Dog,Medium,Female,Adult,Yellow / Tan / Blond / Fawn,Black,Shepherd
69814873,BURLA,Dog,Medium,Female,Senior,Gray / Blue / Silver,White / Cream,American Staffordshire Terrier
69814862,Courtesy Listing- Remus,Dog,Large,Male,Adult,White / Cream,null,White German Shepherd
69814860,Shatzi,Dog,Medium,Female,Young,Yellow / Tan / Blond / Fawn,Black,Shepherd
69814859,54842008,Dog,Large,Female,Adult,Black,Brown / Chocolate,German Shepherd Dog
69814855,Otto,Dog,Medium,Male,Baby,Black,White / Cream,Shepherd
69814853,Princess,Dog,Small,Female,Baby,Bicolor,Black,Chihuahua
69814845,Nina,Dog,Small,Female,Adult,null,null,Mixed Breed
69814838,Blade,Dog,Large,Male,Adult,null,null,Mixed Breed
69814836,Diva,Dog,Medium,Female,Adult,null,null,Mixed Breed
69814835,Sauvignon,Dog,Medium,Female,Adult,null,null,Mixed Breed
69814827,54843846,Dog,Medium,Male,Adult,null,null,Terrier
69814813,Tully,Dog,Small,Male,Baby,Apricot / Beige,null,Chihuahua
69814808,Berry,Dog,Large,Female,Adult,null,null,Labrador Retriever
69814801,Rusty,Dog,Large,Male,Adult,null,null,Mixed Breed
69814803,Corn Bread,Dog,Medium,Male,Adult,null,null,Black Mouth Cur
69814802,Dyson,Dog,Medium,Male,Adult,null,null,Mixed Breed
69814806,Onyx,Dog,Medium,Male,Adult,null,null,Labrador Retriever
69814804,Jolene,Dog,Medium,Female,Adult,null,null,Mixed Breed
69814805,George,Dog,Large,Male,Adult,null,null,Shepherd
69814799,Norman,Dog,Large,Male,Adult,null,null,Anatolian Shepherd
69814790,Drum Solo,Dog,Large,Male,Adult,Black,null,Black Labrador Retriever
69814788,Dennis,Dog,Medium,Male,Young,Gray / Blue / Silver,White / Cream,Pit Bull Terrier
69814785,Molly,Dog,Large,Female,Adult,null,null,Rottweiler
69814774,Linda,Dog,Small,Female,Young,Tricolor (Brown/ Black/ & White),null,Chihuahua
69814775,Rocket ,Dog,Large,Female,Baby,Black,White / Cream,Black Labrador Retriever
69814770,RILEY,Dog,Large,Female,Young,null,null,German Shepherd Dog
69814760,SPRITZER,Dog,Large,Male,Adult,null,null,Siberian Husky
69814758,Rossy Darling,Dog,Medium,Male,Adult,Red / Chestnut / Orange,White / Cream,Pit Bull Terrier
69814751,A249460,Dog,Small,Male,Baby,null,null,Terrier
69814739,TYSON,Dog,Medium,Male,Adult,null,null,Bull Terrier
69814734,STELLA,Dog,Medium,Female,Young,null,null,Rat Terrier
69814736,CARDI,Dog,Large,Female,Adult,null,null,Mixed Breed
69814737,LINDA,Dog,Large,Female,Adult,null,null,Mixed Breed
69814738,ZACK,Dog,Small,Male,Adult,null,null,Chihuahua
69814728,HALEY,Dog,Large,Female,Young,null,null,Mixed Breed
69814715,COLORADO,Dog,Large,Female,Adult,null,null,German Shepherd Dog
69814722,MARCEL,Dog,Large,Male,Young,null,null,Poodle
69814723,PENNY,Dog,Medium,Female,Young,null,null,Siberian Husky
69814709,LARRY,Dog,Large,Male,Young,null,null,Mixed Breed
69814713,BUDDY,Dog,Large,Female,Young,null,null,Mixed Breed
69814707,RIVER,Dog,Medium,Male,Young,null,null,Labrador Retriever
69814701,SHRINE,Dog,Large,Female,Adult,null,null,German Shepherd Dog
69814700,FOXY,Dog,Large,Female,Young,null,null,Pit Bull Terrier
69814702,BUFORD,Dog,Medium,Male,Young,null,null,Pit Bull Terrier
69814698,NALA,Dog,Medium,Female,Adult,null,null,Belgian Shepherd / Tervuren
69814695,UNKNOWN,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69814692,DAYTONA,Dog,Large,Male,Young,null,null,German Shepherd Dog
69814693,TRINA,Dog,Small,Female,Young,null,null,Mixed Breed
69814683,Nami Pup - Sanji,Dog,Large,Male,Baby,null,null,Shepherd
69814684,Nami Pup - Nico,Dog,Large,Female,Baby,null,null,Shepherd
69814681,Nami Pup - Luffy,Dog,Large,Male,Baby,null,null,Shepherd
69814679,Nami Pup - Nojiko,Dog,Large,Female,Baby,null,null,Shepherd
69814678,Nami Pup - Zoro,Dog,Large,Male,Baby,null,null,Shepherd
69814682,Nami Pup - Kaya,Dog,Large,Female,Baby,null,null,Shepherd
69814680,Nami Pup - Shaka,Dog,Large,Female,Baby,null,null,Shepherd
69814669,Nick - LOCAL ,Dog,Small,Male,Adult,null,null,Chihuahua
69814676,SERGEANT,Dog,Large,Male,Young,null,null,Labrador Retriever
69814671,HARVEY,Dog,Large,Male,Adult,null,null,German Shepherd Dog
69814670,STRYKER,Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69814672,DINO,Dog,Medium,Male,Adult,null,null,Siberian Husky
69814657,HOBIE*,Dog,Small,Male,Young,null,null,Pit Bull Terrier
69814660,MICKEY*,Dog,Small,Male,Adult,null,null,Terrier
69814652,ROXY,Dog,Medium,Female,Young,null,null,American Bulldog
69814650,LILLY*,Dog,Medium,Female,Young,null,null,Labrador Retriever
69814653,ATLAS*,Dog,Medium,Male,Young,null,null,German Shepherd Dog
69814654,JEFFREY*,Dog,Large,Male,Young,null,null,Pit Bull Terrier
69814648,Penny,Dog,Medium,Female,Young,null,null,Border Collie
69814646,NORA,Dog,Small,Female,Adult,null,null,Chihuahua
69814647,NELLIE,Dog,Small,Female,Baby,null,null,Chihuahua
69814641,Bud's Buddy Friend!,Dog,Medium,Male,Adult,Tricolor (Brown/ Black/ & White),null,Boxer
69814637,MS. KRINGLE,Dog,Medium,Female,Young,null,null,Belgian Shepherd / Malinois
69814638,MITZI,Dog,Medium,Female,Young,null,null,Boxer
69813591,Chase,Dog,Medium,Male,Baby,Bicolor,null,Boxer
69814603,PUPPY WOOFY FOSTER NEEDED,Dog,Large,Male,Baby,null,null,Husky
69814591,Sissy,Dog,Medium,Female,Baby,null,null,Mountain Cur
69814590,Muttalica,Dog,Small,Female,Adult,Yellow / Tan / Blond / Fawn,null,Chihuahua
69814575,Katie Pee,Dog,Small,Female,Adult,Yellow / Tan / Blond / Fawn,null,Chihuahua
69814574,Luigi,Dog,Medium,Male,Baby,Brindle,null,Mixed Breed
69814573,DeeDee,Dog,Medium,Female,Baby,null,null,Labrador Retriever
69814572,Chip,Dog,Large,Male,Young,Brindle,null,Hound
69814567,MARSHALL- SMART - LOVE BUG!,Dog,Medium,Male,Young,White / Cream,Black,Terrier
69814564,Maggs,Dog,Medium,Female,Young,null,null,Labrador Retriever
69814557,Dexter,Dog,Medium,Male,Baby,null,null,Labrador Retriever
69814549,LAYLA - 3 mo. old gentle quiet smart beauty,Dog,Large,Female,Baby,Tricolor (Brown/ Black/ & White),null,Husky
69814548,Sammy,Dog,Medium,Male,Adult,Merle (Blue),null,Australian Shepherd
69814547,Shadow,Dog,Medium,Male,Young,null,null,Pit Bull Terrier
69814543,Desi,Dog,Small,Female,Adult,null,null,Shetland Sheepdog / Sheltie
69814536,Eskimo Candle in the Wind,Dog,Medium,Female,Young,White / Cream,null,Eskimo Dog
69814537,Calvin,Dog,Medium,Male,Adult,null,null,Husky
69814538,Hobbes,Dog,Medium,Male,Adult,null,null,Husky
69814535,Pepper,Dog,Large,Female,Adult,null,null,Mixed Breed
69814530,Weasley,Dog,Small,Male,Adult,Apricot / Beige,null,Pomeranian
69814529,Tipper,Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69814528,Kramer,Dog,Large,Male,Adult,null,null,Husky
69814527,Ryan,Dog,Large,Male,Adult,null,null,Pit Bull Terrier
69814524,Bon Bon,Dog,Medium,Male,Young,Black,White / Cream,Mixed Breed
69814523,Coda,Dog,Small,Female,Adult,Apricot / Beige,White / Cream,Pit Bull Terrier
69814519,Major,Dog,Large,Male,Adult,Brown / Chocolate,White / Cream,Mixed Breed
69814516,Pyro,Dog,Small,Male,Baby,Black,null,Black Labrador Retriever
69814517,Harley Quinn,Dog,Small,Female,Baby,Black,null,Black Labrador Retriever
69814510,Onyx,Dog,Small,Male,Baby,Black,null,Black Labrador Retriever
69814513,Jazzy,Dog,Small,Female,Baby,Black,null,Black Labrador Retriever
69814514,Lily Rose,Dog,Small,Female,Baby,Black,null,Black Labrador Retriever
69814511,Ebony,Dog,Small,Female,Baby,Black,null,Black Labrador Retriever
69814515,Pixie,Dog,Small,Female,Baby,Black,null,Black Labrador Retriever
69814512,Dezzie,Dog,Small,Female,Baby,Black,null,Black Labrador Retriever
69814508,Imani GCH,Dog,Medium,Male,Baby,null,null,Terrier
69814509,Casper GCH,Dog,Medium,Male,Baby,null,null,Labrador Retriever
69814501,Kano ,Dog,Small,Male,Adult,Tricolor (Brown/ Black/ & White),null,French Bulldog
69814492,Violet,Dog,Medium,Female,Young,null,null,Mixed Breed
69814491,Sonny,Dog,Medium,Male,Baby,null,null,Mountain Cur
69814490,Josie,Dog,Small,Female,Adult,null,null,Chihuahua
69814487,Hannah,Dog,Large,Female,Baby,Yellow / Tan / Blond / Fawn,Apricot / Beige,Golden Retriever
69814484,Onyx,Dog,Medium,Male,Baby,null,null,Black Labrador Retriever
69814482,Sidney ,Dog,Medium,Female,Baby,null,null,Mixed Breed
69814477,Chanel #5 Fluff Ball,Dog,Medium,Female,Young,White / Cream,null,Shar-Pei
69814474,Rascal,Dog,Large,Male,Adult,Black,Brown / Chocolate,Shepherd
69814472,Idared (In Foster but looking for a way out),Dog,Small,Male,Senior,Black,null,Jack Russell Terrier
69814468,Prancer,Dog,Small,Female,Baby,Yellow / Tan / Blond / Fawn,White / Cream,Mixed Breed
69814470,Dasher,Dog,Small,Male,Baby,Yellow / Tan / Blond / Fawn,White / Cream,Mixed Breed
69814469,Comet,Dog,Small,Female,Baby,Yellow / Tan / Blond / Fawn,White / Cream,Mixed Breed
69814467,Donner,Dog,Small,Male,Baby,Yellow / Tan / Blond / Fawn,White / Cream,Mixed Breed
69814466,Vixen,Dog,Small,Male,Baby,Black,Yellow / Tan / Blond / Fawn,Mixed Breed
69814462,Scout,Dog,Small,Male,Young,Brown / Chocolate,null,Mixed Breed
69814454,Jade,Dog,Medium,Female,Baby,null,null,Black Labrador Retriever
69814450,Logan ,Dog,Medium,Male,Baby,null,null,Mixed Breed
69814442,Bella,Dog,Large,Female,Senior,Brown / Chocolate,null,Chocolate Labrador Retriever
69814440,Courtlin ,Dog,Medium,Male,Baby,null,null,Mixed Breed
69814436,Larry,Dog,Medium,Male,Baby,Bicolor,null,Pit Bull Terrier
69814431,Wilson ,Dog,Medium,Male,Baby,null,null,Mixed Breed
69814430,Denver,Dog,Medium,Male,Young,null,null,Labradoodle
69814419,Sutton ,Dog,Medium,Male,Baby,null,null,Mixed Breed
69814421,Clyde,Dog,Medium,Male,Adult,Black,Yellow / Tan / Blond / Fawn,German Shepherd Dog
69814422,Buckeye,Dog,Small,Male,Young,Brown / Chocolate,Black,Hound
69814409,Kane,Dog,Large,Male,Young,Apricot / Beige,null,American Staffordshire Terrier
69814410,Barney ,Dog,Medium,Male,Baby,null,null,Mixed Breed
69814407,Thor (Photos 11/24/2023),Dog,Medium,Male,Adult,Yellow / Tan / Blond / Fawn,White / Cream,Husky
69814391,Miloh ,Dog,Medium,Male,Baby,null,null,Mixed Breed
69814380,Walker ,Dog,Large,Male,Adult,Tricolor (Brown/ Black/ & White),null,Treeing Walker Coonhound
69814382,Winter,Dog,Medium,Female,Adult,null,null,Labrador Retriever
69814373,Bambi - Adorable Girl,Dog,Small,Female,Adult,null,null,Chihuahua
69814368,Stassi,Dog,Small,Female,Baby,Yellow / Tan / Blond / Fawn,Black,Mixed Breed
69814367,Noel,Dog,Small,Female,Adult,Yellow / Tan / Blond / Fawn,White / Cream,Mixed Breed
69814369,Sandy,Dog,Small,Female,Baby,Yellow / Tan / Blond / Fawn,null,Mixed Breed
69814366,Joel,Dog,Small,Male,Baby,Yellow / Tan / Blond / Fawn,null,Mixed Breed
69814365,Joey,Dog,Small,Male,Baby,Yellow / Tan / Blond / Fawn,Black,Mixed Breed
69814360,Speedo,Dog,Medium,Male,Adult,White / Cream,Black,Terrier
69814358,Marley,Dog,Medium,Female,Baby,null,null,Black Labrador Retriever
69814356,Rosemary,Dog,Medium,Female,Young,Gray / Blue / Silver,White / Cream,Mixed Breed
69814355,TEDDY,Dog,Small,Male,Young,Black,null,Poodle
69814352,Winston,Dog,Small,Male,Young,null,null,Maltese
69814349,Derk,Dog,Large,Male,Adult,null,null,Pointer
69814346,Keno ,Dog,Medium,Male,Baby,null,null,Mixed Breed
69814340,Acorn,Dog,Small,Male,Senior,null,null,Chihuahua
69812858,Sofia,Dog,Medium,Female,Baby,Yellow / Tan / Blond / Fawn,Apricot / Beige,Terrier
69814327,Broccoli Cheese Soup,Dog,Small,Female,Baby,Black,White / Cream,Terrier
69814326,Corn Muffin,Dog,Medium,Male,Baby,Black,White / Cream,Terrier
69814321,ACE,Dog,Large,Male,Young,White / Cream,null,Labrador Retriever
69814319,Zane,Dog,Small,Male,Adult,White / Cream,null,Papillon
69814313,Sugar,Dog,Medium,Female,Adult,null,null,American Staffordshire Terrier
69814312,Tinkerbelle (Tink),Dog,Medium,Female,Young,null,null,Catahoula Leopard Dog
69814305,Olaf,Dog,Small,Female,Adult,Apricot / Beige,White / Cream,Poodle
69814299,Whassup Wasabi?!,Dog,Medium,Female,Young,Apricot / Beige,null,Jindo
69814297,Foxy and Lulu,Dog,Large,Female,Baby,Brown / Chocolate,null,German Shepherd Dog
69814295,Johnny,Dog,Large,Male,Adult,Merle (Red),null,Belgian Shepherd / Malinois
69814288,Sweet Potato aka Tater,Dog,Medium,Male,Adult,null,null,French Bulldog
69814287,Little Lovey,Dog,Small,Female,Baby,Yellow / Tan / Blond / Fawn,null,Chihuahua
69814229,Lady,Dog,Medium,Female,Adult,null,null,Pit Bull Terrier
69814224,Pan,Dog,Medium,Female,Adult,null,null,Retriever
69814222,Wilson,Dog,Large,Male,Young,null,null,Pit Bull Terrier
69814221,Derby,Dog,Medium,Male,Young,null,null,Pit Bull Terrier
69814220,Bluski,Dog,Medium,Female,Young,null,null,Pit Bull Terrier
69814218,Vallie,Dog,Medium,Male,Young,Black,null,Schipperke
69814217,Lucecita,Dog,Small,Female,Adult,Black,Apricot / Beige,Australian Kelpie
69814205,Vito GCH,Dog,Medium,Male,Young,null,null,Labrador Retriever
69814203,Catant GCH,Dog,Medium,Female,Baby,null,null,Labrador Retriever
69814200,Scruffy,Dog,Small,Male,Senior,Brown / Chocolate,null,Terrier
69814194,Betsy,Dog,Small,Female,Senior,null,null,Chihuahua
69814193,Meg,Dog,Medium,Female,Adult,Brown / Chocolate,Black,Labrador Retriever
69814180,Style,Dog,Medium,Female,Adult,White / Cream,null,American Bully
69814181,Spark,Dog,Medium,Male,Young,White / Cream,null,Husky
69814182,Blue,Dog,Medium,Male,Adult,null,null,Mixed Breed
69814184,CoCo,Dog,Medium,Female,Young,null,null,Labrador Retriever
69814185,Ellen,Dog,Medium,Female,Adult,Red / Chestnut / Orange,null,American Staffordshire Terrier
69814189,Brick House +,Dog,Medium,Male,Adult,Brown / Chocolate,null,American Staffordshire Terrier
69814192,Myla +,Dog,Medium,Female,Adult,Tricolor (Brown/ Black/ & White),null,American Bulldog
69814191,Lollipop,Dog,Medium,Female,Baby,null,null,Chihuahua
69814166,Sailor,Dog,Medium,Male,Adult,null,null,Terrier
69814025,Ducky,Dog,Medium,Male,Baby,Black,null,Pug
69814026,Duke,Dog,Large,Male,Adult,Brown / Chocolate,null,Bloodhound
69814027,Keeva,Dog,Medium,Female,Adult,Tricolor (Brown/ Black/ & White),null,American Staffordshire Terrier
69814028,Bisque 7/27/23,Dog,Large,Female,Adult,null,null,Golden Retriever
69814029,Busey,Dog,Large,Male,Adult,null,null,American Bulldog
69814030,Lennon,Dog,Medium,Male,Adult,Tricolor (Brown/ Black/ & White),null,American Bully
69814035,Viola,Dog,Medium,Female,Young,Apricot / Beige,null,Great Pyrenees
69814036,Bjorn,Dog,Medium,Male,Baby,null,null,Terrier
69814037,Chico *,Dog,Medium,Male,Adult,Tricolor (Brown/ Black/ & White),null,American Bully
69814038,Justus,Dog,Medium,Male,Young,null,null,American Bully
69814040,Lulu,Dog,Medium,Female,Adult,null,null,Husky
69814043,Dylan,Dog,Medium,Male,Adult,Brown / Chocolate,null,American Bully
69814044,JR,Dog,Medium,Male,Adult,null,null,Jack Russell Terrier
69814045,Tempest,Dog,Medium,Female,Adult,Tricolor (Brown/ Black/ & White),null,Schnauzer
69814047,Glenna,Dog,Medium,Female,Young,null,null,Cattle Dog
69814048,Oliver,Dog,Large,Male,Adult,null,null,English Bulldog
69814049,Bullseye,Dog,Medium,Male,Young,null,null,American Bulldog
69814050,Hard Case,Dog,Medium,Male,Adult,null,null,American Staffordshire Terrier
69814052,Rooster,Dog,Medium,Male,Adult,White / Cream,null,Pekingese
69814054,Tripp,Dog,Medium,Male,Adult,Red / Chestnut / Orange,null,Terrier
69814056,McKasa,Dog,Medium,Female,Adult,null,null,American Bully
69814058,Pound Cake,Dog,Medium,Male,Adult,null,null,American Staffordshire Terrier
69814059,Lucille,Dog,Medium,Female,Adult,null,null,Coonhound
69814061,Radar,Dog,Medium,Male,Young,Black,null,Terrier
69814062,BO +,Dog,Medium,Male,Adult,null,null,American Bulldog
69814065,Gunner,Dog,Large,Male,Adult,Brindle,null,American Bulldog
69814067,Rouge,Dog,Medium,Female,Adult,null,null,Golden Retriever
69814069,Toby,Dog,Medium,Male,Adult,null,null,Plott Hound
69814070,Big Show,Dog,Medium,Male,Adult,White / Cream,null,American Bulldog
69814071,India,Dog,Medium,Female,Baby,Brown / Chocolate,null,Mixed Breed
69814072,Joe Black,Dog,Large,Male,Adult,Black,null,American Bulldog
69814074,Wink,Dog,Medium,Female,Adult,Black,null,Pekingese
69814075,Charlotte +,Dog,Medium,Female,Adult,null,null,Catahoula Leopard Dog
69814076,Francine,Dog,Medium,Female,Baby,null,null,Great Pyrenees
69814077,Player,Dog,Medium,Male,Adult,Tricolor (Brown/ Black/ & White),null,Husky
69814079,Merlin,Dog,Medium,Male,Baby,Brown / Chocolate,null,Schnauzer
69814081,Biggie,Dog,Medium,Female,Adult,Tricolor (Brown/ Black/ & White),null,American Bully
69814082,Brina,Dog,Medium,Female,Adult,Black,null,Boxer
69814084,Freckles +,Dog,Large,Male,Adult,null,null,American Staffordshire Terrier
69814086,Pick Up,Dog,Medium,Male,Adult,Tricolor (Brown/ Black/ & White),null,American Bulldog
69814089,Hustle +,Dog,Medium,Male,Adult,Tricolor (Brown/ Black/ & White),null,American Bully
69814090,Lucy,Dog,Medium,Female,Adult,Brindle,null,American Bulldog
69814091,Earl,Dog,Medium,Male,Adult,White / Cream,null,Mixed Breed
69814092,River,Dog,Medium,Male,Adult,White / Cream,null,Mixed Breed
69814093,Foster,Dog,Medium,Male,Young,null,null,Terrier
69814094,Girls,Dog,Large,Female,Adult,White / Cream,null,Dogo Argentino
69814095,Handsome,Dog,Medium,Male,Adult,Red / Chestnut / Orange,null,Mixed Breed
69814096,Hitch,Dog,Medium,Male,Adult,null,null,Plott Hound
69814097,Caliber,Dog,Medium,Male,Adult,null,null,Mixed Breed
69814099,Daisy,Dog,Medium,Female,Adult,null,null,American Bully
69814100,Dump Truck,Dog,Large,Male,Adult,Brown / Chocolate,null,American Staffordshire Terrier
69814101,Hope,Dog,Large,Female,Adult,Brindle,null,Mastiff
69814102,&#34;The Beast&#34;,Dog,Medium,Male,Adult,null,null,Mixed Breed
69814103,Riddle,Dog,Medium,Male,Adult,Tricolor (Brown/ Black/ & White),null,American Bulldog
